Rating,Reviews,Size,Installs,Type,Price,Content_rating,Genres,Last_updated,Current_ver,Android_ver,Category
4.4,230.0,11000000.0,1000,0,1.49,3,24,1185,390,1,22
4.4,2026.0,7500000.0,100000,2,0.0,3,12,1011,2221,15,20
4.2,86956.0,24000000.0,1000000,2,0.0,4,45,1011,333,3,30
4.0,13.0,19000000.0,100,0,0.99,3,24,1185,1633,6,22
,5.0,1900000.0,10,0,1.49,3,24,942,2801,18,22
4.2,35.0,5200000.0,500,0,1.49,3,24,936,1022,6,22
,0.0,2300000.0,1,0,1.49,3,24,221,1192,12,22
4.6,5.0,4500000.0,100,0,1.49,3,24,364,1495,11,22
4.1,1129.0,1700000.0,10000,0,0.99,3,12,493,2660,12,20
,1.0,1800000.0,10,0,0.99,3,24,1162,1521,19,22
3.9,35.0,6300000.0,5000,2,0.0,3,24,432,1853,19,22
4.6,108002.0,,10000000,2,0.0,3,23,1287,0,0,26
,0.0,5500000.0,0,0,1.49,3,24,221,1495,29,22
4.4,8.0,6200000.0,100,0,1.49,3,24,175,1495,6,22
3.9,213.0,28000000.0,10000,2,0.0,3,24,696,903,15,22
4.6,5.0,4300000.0,100,0,1.49,3,24,726,139,6,22
4.5,216.0,5700000.0,50000,2,0.0,3,24,260,903,12,22
3.0,12.0,4900000.0,500,2,0.0,3,24,511,2449,10,22
,0.0,3600000.0,1,0,1.49,3,24,782,2801,18,22
3.6,53.0,2000000.0,5000,2,0.0,3,24,817,894,10,22
4.4,147.0,16000000.0,10000,2,0.0,3,24,988,2054,3,22
4.6,3062845.0,7400000.0,100000000,2,0.0,3,24,1011,1201,10,22
,13.0,4300000.0,1000,2,0.0,3,24,123,330,15,22
4.3,1162.0,7300000.0,100000,2,0.0,3,12,1264,1850,12,20
5.0,1.0,60000000.0,100,0,0.99,3,24,1274,592,12,22
4.5,16.0,3700000.0,1000,2,0.0,3,24,1244,2725,19,22
4.1,169.0,24000000.0,10000,2,0.0,3,24,305,2455,3,22
4.1,720.0,10000000.0,100000,2,0.0,3,24,1322,334,3,22
4.5,61.0,7500000.0,10000,2,0.0,3,24,597,514,3,22
,3.0,13000000.0,500,2,0.0,3,24,399,2054,3,22
4.8,24.0,3600000.0,1000,2,0.0,3,24,1011,2758,19,22
4.5,502.0,2000000.0,10000,2,0.0,3,12,1162,1788,19,20
,12.0,14000000.0,1000,2,0.0,3,24,399,2054,3,22
4.0,164.0,2300000.0,10000,2,0.0,3,12,1283,592,19,20
4.8,18.0,16000000.0,5000,0,1.49,3,24,947,2300,10,22
3.7,21.0,20000000.0,500,0,0.99,3,14,1246,1888,19,24
,0.0,21000000.0,10,0,0.99,3,18,528,393,10,19
4.5,189.0,2100000.0,10000,2,0.0,3,24,48,1495,1,22
4.7,143.0,26000000.0,5000,0,0.99,4,64,1287,517,12,9
2.7,1486.0,14000000.0,100000,2,0.0,3,26,1011,459,19,32
2.9,6627.0,18000000.0,500000,2,0.0,3,72,1244,2304,3,25
4.2,69126.0,60000000.0,1000000,2,0.0,3,39,1083,2633,15,19
4.4,3031.0,,500000,2,0.0,3,61,212,0,0,1
4.2,4383.0,7100000.0,500000,2,0.0,5,24,931,2614,23,22
3.4,24.0,,10000,2,0.0,3,35,358,0,0,27
2.6,680.0,60000000.0,50000,2,0.0,3,72,111,2380,3,25
4.1,24668.0,40000000.0,1000000,2,0.0,3,52,1114,1192,23,19
4.3,13788.0,55000000.0,1000000,2,0.0,3,95,1131,1495,3,32
4.5,313403.0,,10000000,2,0.0,5,45,436,0,0,30
4.2,26893.0,20000000.0,1000000,2,0.0,5,95,201,50,31,32
4.4,591411.0,19000000.0,10000000,2,0.0,5,18,944,2192,13,19
,0.0,,500,2,0.0,3,61,1185,0,0,1
4.0,2194.0,17000000.0,500000,2,0.0,3,61,81,1250,3,1
4.4,2012.0,3600000.0,100000,2,0.0,3,116,1170,812,31,4
4.1,41.0,4500000.0,1000,2,0.0,3,18,947,802,10,19
4.8,4.0,3600000.0,100,0,1.49,5,18,1170,812,31,19
2.2,32.0,33000000.0,5000,2,0.0,3,27,801,2114,10,29
3.8,156.0,43000000.0,10000,2,0.0,3,47,493,1678,12,19
3.1,657.0,21000000.0,100000,2,0.0,3,12,962,1414,10,20
3.1,133.0,2300000.0,10000,2,0.0,3,23,1074,2477,15,26
3.8,4264.0,14000000.0,500000,2,0.0,3,12,700,346,31,20
3.8,114.0,19000000.0,10000,2,0.0,3,21,802,1922,21,14
4.3,21107.0,95000000.0,100000,2,0.0,3,82,1246,2808,10,32
3.6,3642.0,29000000.0,100000,2,0.0,3,12,782,122,10,20
4.0,495971.0,2700000.0,50000000,2,0.0,3,12,1336,965,23,20
4.4,697939.0,,10000000,2,0.0,3,14,114,150,3,24
4.6,60.0,,1000,2,0.0,3,35,529,968,21,27
,20.0,16000000.0,1000,2,0.0,3,12,528,1941,15,20
4.5,2.0,3900000.0,50,0,1.76,3,12,698,2257,21,20
1.8,17.0,3100000.0,10000,2,0.0,3,25,1333,1855,3,31
4.7,460.0,12000000.0,10000,2,0.0,3,3,708,249,19,6
3.9,159.0,39000000.0,5000,2,0.0,3,60,674,965,31,19
4.4,75.0,26000000.0,5000,2,0.0,3,21,186,1246,10,14
3.6,7357.0,19000000.0,100000,2,0.0,3,12,710,940,19,20
4.5,4443407.0,67000000.0,100000000,2,0.0,1,93,726,2696,12,19
4.4,944.0,12000000.0,100000,2,0.0,3,60,1244,2114,12,19
3.9,54.0,2800000.0,10000,2,0.0,3,22,1188,996,15,23
3.9,8.0,6200000.0,1000,2,0.0,3,60,597,1719,24,19
3.8,39.0,2900000.0,1000,2,0.0,3,60,760,592,29,19
,2.0,5900000.0,1000,2,0.0,3,60,99,592,10,19
4.2,5369.0,60000000.0,500000,2,0.0,3,39,1083,1455,21,19
4.1,135.0,4900000.0,1000,0,4.84,3,60,1305,30,13,19
4.4,1852.0,62000000.0,100000,2,0.0,3,52,182,592,31,19
4.4,6367.0,96000000.0,1000000,2,0.0,3,52,1315,903,31,19
,11.0,9200000.0,5000,2,0.0,3,22,953,1788,19,23
,5.0,2800000.0,1000,2,0.0,3,60,1273,592,10,19
5.0,4.0,3900000.0,1000,2,0.0,3,22,253,2054,12,23
4.1,17.0,2200000.0,10000,2,0.0,3,60,1323,1932,10,19
4.5,259.0,203000.0,10000,2,0.0,3,12,772,2272,25,20
4.3,5682.0,37000000.0,50000,0,1.99,3,95,346,1739,23,32
,0.0,3700000.0,5,2,0.0,3,22,209,2054,12,23
3.9,169.0,7700000.0,10000,2,0.0,3,60,1080,625,15,19
3.5,6.0,2900000.0,1000,2,0.0,3,60,494,2380,10,19
,0.0,29000000.0,10,2,0.0,3,22,713,592,12,23
3.2,513.0,34000000.0,100000,2,0.0,3,52,689,592,15,19
,6.0,3600000.0,1000,2,0.0,3,22,1236,685,31,23
,1.0,5700000.0,50,2,0.0,3,60,212,2054,15,19
,4.0,64000000.0,1,2,0.0,3,60,520,2380,3,19
,0.0,3400000.0,10,2,0.0,3,60,202,592,10,19
3.3,48.0,58000.0,5000,2,0.0,3,61,109,592,32,1
4.8,17.0,6700000.0,50,2,0.0,3,12,560,2322,3,20
4.5,7687.0,23000000.0,100000,0,1.99,3,95,748,783,23,32
3.7,23.0,8900000.0,5000,2,0.0,3,86,640,1043,10,10
4.8,51068.0,57000000.0,100000,0,4.99,5,62,947,2560,10,19
4.7,144.0,12000000.0,1000,2,0.0,5,45,657,904,10,30
4.3,90.0,13000000.0,5000,2,0.0,3,3,511,249,19,6
3.8,2925.0,93000000.0,50000,0,4.77,5,62,1244,266,12,19
4.1,1655.0,83000000.0,100000,2,0.0,3,62,462,1190,21,19
4.7,25.0,41000000.0,100,0,0.99,3,24,706,592,10,22
,5.0,28000000.0,100,2,0.0,3,61,165,50,19,1
4.2,1696.0,2700000.0,100000,2,0.0,4,18,375,903,5,19
,2.0,4400000.0,500,2,0.0,3,60,296,592,15,19
,1.0,3400000.0,10,2,0.0,3,60,202,592,10,19
4.6,7775146.0,17000000.0,500000000,2,0.0,3,12,1246,495,12,20
4.2,11244.0,2200000.0,1000000,2,0.0,3,24,1189,1696,12,22
4.6,16771865.0,,100000000,2,0.0,3,12,251,0,0,20
4.6,14224.0,7100000.0,1000000,2,0.0,3,12,982,573,31,20
4.2,5178.0,20000000.0,1000000,2,0.0,3,52,398,1886,31,19
4.1,47.0,26000.0,1000,0,4.99,3,24,1066,592,12,22
3.5,628.0,,100000,2,0.0,3,72,816,0,21,25
4.1,12435.0,31000000.0,10000000,2,0.0,3,61,443,0,18,1
4.4,972574.0,45000000.0,100000000,2,0.0,3,23,1011,82,12,26
4.5,464900.0,33000000.0,10000000,2,0.0,5,95,823,1309,29,32
4.1,15097.0,14000000.0,1000000,2,0.0,3,61,782,1269,29,1
4.5,90.0,37000000.0,1000,0,1.99,3,24,251,2401,6,22
4.3,146913.0,24000000.0,100000000,2,0.0,3,12,114,1307,15,20
4.4,22503.0,6500000.0,1000000,2,0.0,3,12,1264,2442,12,20
4.3,1503544.0,40000000.0,50000000,2,0.0,5,20,97,2320,31,19
4.3,5785.0,93000000.0,500000,2,0.0,5,55,1197,685,31,32
3.8,560.0,314000.0,50000,2,0.0,3,12,885,441,10,20
3.9,334.0,3700000.0,50000,2,0.0,3,61,751,2320,12,1
4.1,16111.0,57000000.0,1000000,2,0.0,3,52,1189,996,12,19
4.8,14.0,2700000.0,100,0,2.49,3,86,952,2052,12,10
4.4,2953886.0,,100000000,2,0.0,4,45,1244,0,0,30
4.0,2789775.0,68000000.0,100000000,2,0.0,4,72,462,2155,3,25
4.7,174827.0,25000000.0,10000000,2,0.0,4,64,251,2679,15,9
4.6,2133047.0,,50000000,2,0.0,5,18,726,0,0,19
4.3,482630.0,,10000000,2,0.0,3,12,1011,0,0,20
4.0,69115.0,2400000.0,10000000,2,0.0,3,95,42,1293,12,32
4.4,3128611.0,,100000000,2,0.0,4,14,165,0,0,24
3.7,80816.0,,50000000,2,0.0,3,61,114,0,19,1
3.7,38606.0,96000000.0,1000000,2,0.0,3,18,42,1102,12,19
3.3,3044.0,,1000000,2,0.0,3,14,288,0,0,24
4.1,75.0,2200000.0,10000,2,0.0,3,60,767,1972,15,19
3.0,1820.0,33000000.0,100000,2,0.0,3,14,956,33,3,24
4.1,10067.0,,1000000,2,0.0,3,72,1228,0,21,25
3.0,480.0,19000000.0,1000000,2,0.0,3,18,1030,2407,18,19
3.8,2300.0,,10000000,2,0.0,3,72,29,0,0,25
4.0,53144.0,21000000.0,5000000,2,0.0,3,72,143,886,19,25
4.5,7820775.0,,100000000,2,0.0,3,14,1244,0,0,24
4.6,22775.0,26000000.0,10000000,2,0.0,3,61,726,430,3,1
4.1,370.0,29000000.0,500000,2,0.0,3,61,1218,2244,15,1
3.6,41502.0,,50000000,2,0.0,3,12,726,0,0,20
4.7,963.0,3700000.0,10000,0,2.99,3,12,209,2619,15,20
3.5,21592.0,25000000.0,10000000,2,0.0,3,12,857,458,10,20
3.1,103.0,28000000.0,10000,2,0.0,3,88,1031,93,3,21
3.9,138129.0,2100000.0,10000000,2,0.0,3,14,837,2176,31,24
3.7,18522.0,,1000000,2,0.0,5,18,942,0,0,19
4.2,6454.0,15000000.0,5000000,2,0.0,3,14,694,1141,19,24
4.4,17988.0,7900000.0,100000,0,4.99,5,41,436,343,19,32
4.4,1771.0,46000000.0,10000,0,4.99,5,39,428,806,31,19
3.3,8465.0,8900000.0,10000000,2,0.0,3,21,694,1359,12,14
4.8,48.0,13000000.0,1000,2,0.0,3,10,443,2026,29,7
4.2,146.0,20000000.0,5000,0,5.99,5,39,1196,1495,3,19
4.5,124.0,,5000,0,2.99,3,22,310,0,0,23
3.8,21943.0,2300000.0,5000000,2,0.0,3,12,765,308,31,20
4.1,1468.0,4900000.0,10000,0,4.99,5,41,815,963,19,32
4.2,131.0,23000000.0,1000,0,1.61,3,81,1122,1855,23,32
4.2,1088.0,35000000.0,10000,0,0.99,1,52,20,685,27,19
4.0,1981.0,18000000.0,100000,2,0.0,3,105,1244,1031,19,3
4.2,29756.0,45000000.0,1000000,2,0.0,3,72,434,755,12,25
3.8,82.0,5600000.0,5000,2,0.0,3,21,810,553,12,14
4.5,1057.0,4500000.0,50000,2,0.0,3,3,1264,1886,18,6
3.7,10490.0,5800000.0,1000000,2,0.0,3,61,98,1443,12,1
4.3,16600.0,24000000.0,1000000,2,0.0,3,3,852,1712,3,6
4.5,67611.0,21000000.0,1000000,2,0.0,4,45,1283,1536,10,30
4.1,6601.0,31000000.0,500000,2,0.0,3,14,942,1730,12,24
4.2,233588.0,74000000.0,5000000,2,0.0,5,52,89,1977,10,19
4.5,166886.0,21000000.0,10000000,2,0.0,1,60,75,233,10,19
4.0,93638.0,7300000.0,10000000,2,0.0,4,27,221,1718,12,29
4.4,3648765.0,3300000.0,100000000,2,0.0,5,14,114,2184,15,24
4.2,4921866.0,,100000000,2,0.0,3,21,462,0,0,14
4.3,83977.0,11000000.0,500000,2,0.0,3,104,1204,719,5,19
4.7,573.0,53000000.0,10000,2,0.0,4,14,267,979,12,24
4.1,124.0,37000000.0,5000,0,3.99,3,72,42,100,10,25
3.2,852.0,37000000.0,100000,2,0.0,3,48,726,2495,3,2
3.9,139.0,2000000.0,10000,2,0.0,3,21,436,1317,15,14
4.1,438.0,26000000.0,50000,2,0.0,3,72,1040,1605,5,25
3.4,784.0,42000000.0,50000,2,0.0,3,12,583,481,24,20
3.0,331.0,7800000.0,50000,2,0.0,3,48,1322,2247,21,2
4.6,655.0,3500000.0,100000,2,0.0,3,24,1074,2491,12,22
4.6,34.0,14000000.0,1000,2,0.0,3,18,282,139,12,19
4.1,3315.0,5100000.0,500000,2,0.0,3,12,1126,1442,12,20
3.1,71.0,1900000.0,10000,2,0.0,3,35,580,592,9,27
3.4,1178.0,38000000.0,100000,2,0.0,1,52,421,2380,19,19
4.2,2158.0,3000000.0,500000,2,0.0,3,23,797,625,15,26
4.2,26.0,2200000.0,5000,2,0.0,3,12,328,812,15,20
3.0,245.0,3500000.0,10000,2,0.0,3,12,1069,1391,31,20
2.4,210.0,4000000.0,10000,2,0.0,3,104,1087,2449,31,19
4.1,568.0,27000000.0,100000,2,0.0,4,45,260,2343,12,30
2.9,83.0,13000000.0,10000,2,0.0,3,14,936,2181,19,24
4.0,712.0,21000000.0,100000,2,0.0,5,45,678,618,12,30
4.0,198.0,3500000.0,50000,2,0.0,3,61,1362,1456,31,1
3.8,24517.0,22000000.0,10000000,2,0.0,3,61,123,632,19,1
2.4,468.0,7200000.0,10000,2,0.0,3,18,299,424,12,19
4.4,5599.0,4800000.0,500000,2,0.0,3,24,768,2206,31,22
3.7,52.0,13000000.0,5000,2,0.0,3,3,1051,1621,3,6
4.3,241.0,7500000.0,10000,2,0.0,5,45,1021,1215,10,30
4.6,4435.0,5400000.0,100000,2,0.0,4,45,209,1429,10,30
4.2,11404.0,30000000.0,100000,2,0.0,3,20,105,811,10,19
4.8,10249.0,,10000,0,2.49,3,72,1246,0,0,25
3.6,906.0,196000.0,100000,2,0.0,3,18,1373,1637,31,19
3.2,1011.0,,100000,2,0.0,5,18,143,0,12,19
4.0,889.0,16000000.0,100000,2,0.0,3,72,462,1311,29,25
3.5,4575.0,3800000.0,500000,2,0.0,3,95,1152,21,10,32
4.4,509.0,17000000.0,100000,2,0.0,3,21,1167,1805,19,14
2.5,20.0,26000000.0,5000,2,0.0,3,12,436,591,29,20
3.9,93.0,28000000.0,10000,2,0.0,3,60,436,241,29,19
4.4,397147.0,,10000000,2,0.0,5,18,462,0,0,19
4.2,109263.0,38000000.0,1000000,2,0.0,5,13,815,1216,12,32
4.2,192677.0,17000000.0,50000000,2,0.0,5,27,1011,838,10,29
4.3,241.0,20000000.0,100000,2,0.0,3,22,471,592,10,23
4.1,182103.0,6900000.0,5000000,2,0.0,5,18,726,1070,13,19
4.3,11335481.0,,500000000,2,0.0,3,14,114,0,0,24
4.2,16876.0,59000000.0,1000000,2,0.0,5,26,836,2022,18,32
4.2,2113.0,67000000.0,100000,2,0.0,1,13,1283,0,10,32
3.9,6121.0,61000000.0,500000,2,0.0,4,13,1313,1297,12,32
3.9,85578.0,,10000000,2,0.0,5,18,1244,0,0,19
4.4,1031045.0,,100000000,2,0.0,3,27,1246,0,31,29
3.8,165723.0,1600000.0,10000000,2,0.0,3,27,251,2307,15,29
4.5,984451.0,,50000000,2,0.0,3,35,462,0,0,27
4.2,3546.0,3700000.0,1000000,2,0.0,3,27,341,2588,12,29
3.7,430643.0,4900000.0,50000000,2,0.0,3,27,60,2383,12,29
4.3,1615418.0,,50000000,2,0.0,5,27,1011,0,10,29
4.3,542.0,30000000.0,100000,2,0.0,3,35,1052,398,15,27
4.6,9879473.0,40000000.0,100000000,2,0.0,5,27,251,1334,12,29
3.3,4288.0,10000000.0,500000,2,0.0,3,18,1283,1139,10,19
3.6,124.0,100000000.0,5000,2,0.0,3,38,462,1055,19,0
4.1,2399.0,42000000.0,100000,2,0.0,4,13,271,2380,31,32
3.8,3478.0,95000000.0,1000000,2,0.0,3,52,959,961,12,19
3.3,582.0,28000000.0,100000,2,0.0,3,23,274,1513,3,26
4.5,15924.0,4200000.0,100000,0,7.99,5,62,714,2808,15,19
4.8,3283.0,3600000.0,100000,2,0.0,3,24,71,2442,10,22
4.6,4016834.0,,100000000,2,0.0,3,27,782,0,0,29
,2.0,17000000.0,50,0,9.99,3,105,262,1008,15,3
4.3,903.0,4600000.0,1000000,2,0.0,5,45,1011,2406,10,30
4.5,292.0,7900000.0,10000,2,0.0,3,24,714,435,31,22
4.2,2506.0,,50000,0,3.99,3,7,1238,0,0,8
3.8,87.0,4300000.0,10000,2,0.0,1,24,399,1495,10,22
4.7,594.0,3600000.0,1000,2,0.0,3,45,434,592,5,30
4.2,450.0,5900000.0,100000,2,0.0,3,18,75,2805,15,19
4.3,2772.0,35000000.0,500000,2,0.0,5,39,686,2380,5,19
4.7,1997.0,1800000.0,5000,2,0.0,3,18,574,592,3,19
4.7,127.0,9500000.0,5000,2,0.0,3,24,1051,880,13,22
3.6,309.0,19000000.0,10000,2,0.0,3,18,483,234,29,19
4.2,2460.0,25000000.0,50000,0,0.99,4,13,283,533,29,32
4.0,1744.0,37000000.0,100000,2,0.0,4,13,219,2380,12,32
4.3,589.0,3600000.0,100000,2,0.0,4,18,668,1562,15,19
4.7,1667.0,17000000.0,10000,0,14.99,5,62,1244,625,31,19
4.2,5387631.0,,100000000,2,0.0,3,14,726,0,0,24
4.6,856.0,2900000.0,5000,2,0.0,3,18,520,592,5,19
4.8,51.0,3400000.0,5000,2,0.0,3,24,465,1696,15,22
4.6,2915189.0,,100000000,2,0.0,5,22,1244,0,0,23
3.8,11.0,2900000.0,500,0,1.99,3,89,1283,592,12,18
4.6,7231017.0,,100000000,2,0.0,3,21,75,0,0,14
4.3,175523.0,,10000000,2,0.0,4,45,782,0,0,30
4.2,29.0,3500000.0,5000,2,0.0,3,89,1283,1495,12,18
4.5,1507205.0,37000000.0,100000000,2,0.0,3,61,1246,1318,15,1
3.2,38.0,1500000.0,1000,0,0.99,3,45,52,1205,6,30
4.3,1704112.0,,50000000,2,0.0,3,30,221,0,0,32
4.3,2142.0,47000000.0,50000,2,0.0,1,62,57,1760,12,19
4.5,1013944.0,,10000000,2,0.0,5,116,726,0,0,4
4.4,2371543.0,11000000.0,50000000,2,0.0,3,89,328,1844,10,18
1.9,105.0,9100000.0,10000,2,0.0,3,27,761,2109,23,29
4.4,137144.0,32000000.0,10000000,2,0.0,3,14,1246,448,10,24
2.5,24.0,16000000.0,5000,2,0.0,3,27,160,2169,13,29
4.2,2447.0,2500000.0,100000,2,0.0,3,12,645,474,19,20
4.3,352097.0,6700000.0,10000000,2,0.0,3,12,1189,101,15,20
4.0,75.0,1900000.0,10000,2,0.0,3,12,714,1850,24,20
4.5,37607.0,,1000000,2,0.0,3,12,597,0,0,20
4.8,492.0,27000000.0,10000,2,0.0,3,35,1287,835,19,27
4.2,12121.0,79000.0,1000000,2,0.0,3,12,1244,2167,23,20
4.7,65.0,7600000.0,5000,2,0.0,3,24,540,2380,12,22
4.4,101957.0,8199999.999999999,5000000,2,0.0,3,72,1283,410,10,25
4.4,205.0,33000000.0,50000,2,0.0,3,25,432,1233,3,31
4.4,95080.0,3100000.0,10000000,2,0.0,3,12,1011,908,12,20
4.6,1130966.0,27000000.0,10000000,2,0.0,3,14,1167,1007,15,24
4.6,124970.0,,5000000,2,0.0,5,22,431,0,0,23
4.2,348.0,1500000.0,10000,2,0.0,3,23,77,1127,23,26
4.5,637254.0,,10000000,2,0.0,5,45,114,0,0,30
4.0,1546.0,4500000.0,10000,0,1.99,3,24,422,1997,5,22
4.4,1162331.0,,100000000,2,0.0,3,48,251,0,0,2
4.2,1092106.0,43000000.0,50000000,2,0.0,3,30,759,350,3,32
4.5,40617.0,21000000.0,5000000,2,0.0,3,12,726,581,12,20
4.6,70449.0,,5000000,2,0.0,5,45,165,0,0,30
4.4,1279109.0,,100000000,2,0.0,3,12,1185,0,0,20
4.7,5754.0,4400000.0,100000,2,0.0,3,84,1246,2387,12,11
4.2,54063.0,16000000.0,5000000,2,0.0,3,12,129,1795,12,20
4.4,1166.0,13000000.0,100000,2,0.0,3,12,613,2026,21,20
3.2,37584.0,34000000.0,5000000,2,0.0,3,16,1069,2769,12,19
4.1,1925.0,8300000.000000001,100000,2,0.0,3,12,526,1997,3,20
4.0,142.0,2500000.0,50000,2,0.0,3,14,691,1696,15,24
4.7,801.0,3500000.0,5000,0,1.99,3,84,1246,2387,12,11
4.6,168487.0,6400000.0,10000000,2,0.0,3,12,708,2131,21,20
4.6,20418.0,4300000.0,1000000,2,0.0,3,12,421,2618,15,20
4.7,58366.0,6300000.0,1000000,2,0.0,3,12,1228,592,12,20
4.8,1216.0,8600000.0,10000,0,1.99,3,84,708,2054,12,11
4.6,4210.0,1900000.0,100000,2,0.0,3,12,226,367,12,20
4.2,12147.0,118000.0,1000000,2,0.0,3,12,321,499,10,20
4.3,10806.0,49000000.0,5000000,2,0.0,3,55,34,1247,15,32
3.3,355837.0,3700000.0,10000000,2,0.0,3,18,1196,955,31,19
4.7,149.0,3500000.0,1000,0,1.99,3,84,1246,719,12,11
4.5,22018.0,53000000.0,500000,2,0.0,5,104,114,346,19,19
4.0,126.0,8000000.0,10000,2,0.0,3,24,312,592,23,22
4.5,30515.0,,1000000,2,0.0,5,76,453,1690,15,32
4.2,4878.0,27000000.0,100000,2,0.0,1,41,718,1347,12,32
4.6,252.0,24000000.0,10000,0,0.99,3,24,42,121,12,22
4.2,63197.0,11000000.0,1000000,2,0.0,3,52,823,0,0,19
4.7,32613.0,3200000.0,1000000,2,0.0,3,24,60,1047,12,22
4.7,8642.0,3700000.0,500000,2,0.0,3,24,453,1513,15,22
4.2,161.0,1200000.0,5000,0,0.99,3,12,460,761,3,20
4.3,514.0,8400000.0,50000,2,0.0,3,12,817,2659,3,20
4.3,1714.0,31000000.0,100000,2,0.0,3,24,852,1463,12,22
,3.0,9600000.0,50,0,2.99,3,24,572,2380,12,22
4.5,24210.0,45000000.0,500000,2,0.0,5,13,701,878,24,32
4.4,12736.0,56000000.0,1000000,2,0.0,5,95,802,48,15,32
4.5,56.0,26000000.0,10000,0,0.99,3,24,1031,2627,12,22
4.6,586.0,17000000.0,100000,2,0.0,3,22,280,1696,13,23
4.3,60.0,6900000.0,1000,0,3.99,3,12,221,940,12,20
3.8,44636.0,,1000000,2,0.0,3,52,1238,0,0,19
4.5,3432.0,99000000.0,1000000,2,0.0,4,13,1238,592,31,32
4.5,10748.0,47000000.0,1000000,2,0.0,3,95,251,961,12,32
3.9,916.0,36000000.0,100000,2,0.0,3,24,31,1131,3,22
4.0,875.0,21000000.0,100000,2,0.0,3,48,1011,2065,12,2
2.7,1616.0,3000000.0,500000,2,0.0,3,104,722,158,5,19
4.5,18612.0,8500000.0,100000,0,1.49,3,39,1143,2732,31,19
4.0,88.0,2000000.0,10000,0,1.99,3,12,942,1788,21,20
2.9,2160.0,15000000.0,100000,2,0.0,3,72,262,1883,21,25
4.6,5898.0,50000000.0,100000,2,0.0,3,18,234,2048,9,19
4.4,38517.0,17000000.0,1000000,2,0.0,5,18,462,828,19,19
4.5,1235841.0,,50000000,2,0.0,3,24,114,0,0,22
4.6,5227.0,1900000.0,500000,2,0.0,3,60,25,592,10,19
4.4,281448.0,70000000.0,10000000,2,0.0,3,107,129,367,15,19
4.3,436170.0,,10000000,2,0.0,5,27,836,0,0,29
4.4,1131937.0,41000000.0,100000000,2,0.0,3,18,291,1207,12,19
4.2,721646.0,99000000.0,50000000,2,0.0,5,52,462,2614,12,19
4.8,1499466.0,96000000.0,10000000,2,0.0,5,104,98,2053,12,19
4.3,4188345.0,16000000.0,100000000,2,0.0,3,14,114,689,3,24
4.3,285814.0,84000000.0,10000000,2,0.0,5,13,708,1566,15,32
4.6,351267.0,5000000.0,10000000,2,0.0,3,12,930,2114,15,20
4.6,16936.0,5000000.0,1000000,2,0.0,3,12,1218,1464,15,20
4.2,36214.0,,5000000,2,0.0,3,73,710,0,0,19
4.2,130549.0,,5000000,2,0.0,5,18,823,1919,12,19
4.1,74842.0,99000000.0,5000000,2,0.0,5,13,647,1886,31,32
4.4,45871.0,99000000.0,5000000,2,0.0,5,13,280,1308,31,32
4.5,5180480.0,26000000.0,100000000,2,0.0,3,12,1244,56,12,20
4.4,2591610.0,,100000000,2,0.0,3,24,1185,0,0,22
4.4,427185.0,,10000000,2,0.0,5,61,885,0,0,1
4.2,50771.0,,1000000,2,0.0,3,60,864,0,0,19
4.5,7464996.0,,100000000,2,0.0,3,24,1011,0,0,22
4.6,4421.0,37000000.0,50000,0,2.99,5,20,342,427,24,19
4.5,337242.0,,10000000,2,0.0,3,12,709,0,0,20
4.6,387958.0,9000000.0,10000000,2,0.0,5,12,528,1344,10,20
4.0,229329.0,88000000.0,10000000,2,0.0,4,13,296,369,12,32
4.5,97071.0,87000000.0,5000000,2,0.0,5,20,311,450,23,19
4.2,853495.0,78000000.0,50000000,2,0.0,5,20,462,595,10,19
3.9,5894.0,67000000.0,1000000,2,0.0,1,20,221,1192,10,19
4.7,96028.0,59000000.0,1000000,2,0.0,5,95,988,0,15,32
4.4,695576.0,,50000000,2,0.0,3,45,462,0,0,30
4.5,295430.0,1400000.0,10000000,2,0.0,3,12,1052,1259,24,20
4.3,121612.0,59000000.0,1000000,2,0.0,5,13,679,2527,15,32
4.4,1075016.0,47000000.0,100000000,2,0.0,4,23,1011,645,12,26
4.2,367951.0,76000000.0,5000000,2,0.0,5,20,528,1409,10,19
3.9,1987.0,62000000.0,100000,2,0.0,4,13,176,2659,10,32
4.1,650114.0,80000000.0,10000000,2,0.0,5,13,267,2084,10,32
2.2,605.0,3800000.0,1000000,2,0.0,3,12,802,1498,19,20
4.2,41444.0,56000000.0,1000000,2,0.0,5,13,769,1588,10,32
4.2,62301.0,72000000.0,5000000,2,0.0,5,20,1244,971,12,19
2.8,405.0,25000000.0,50000,2,0.0,3,72,369,1183,3,25
3.9,145.0,79000000.0,10000,2,0.0,3,13,1246,1415,3,32
4.3,3976.0,98000000.0,100000,2,0.0,5,20,842,1513,15,19
4.8,201.0,68000000.0,1000,0,1.49,3,24,251,2265,10,22
4.3,1655.0,91000000.0,100000,2,0.0,1,13,753,2627,3,32
4.1,11258.0,44000000.0,500000,2,0.0,4,13,887,687,29,32
4.2,11408.0,96000000.0,1000000,2,0.0,5,13,1264,2442,15,32
4.4,306.0,61000000.0,10000,2,0.0,3,41,522,657,15,32
4.1,94661.0,,1000000,2,0.0,5,13,885,1206,3,32
4.6,99.0,19000000.0,10000,2,0.0,5,20,885,13,10,19
4.3,71829.0,8800000.0,5000000,2,0.0,3,24,490,2656,15,22
